Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.35026E-3,29.596829182,0.565362406,0.282122905,0.27027027,0
1.35335E-3,29.867471871,0.566189752,0.280260708,0.27027027,0
1.35561E-3,30.00303242,0.566792975,0.279329609,0.27027027,0
1.36034E-3,30.274832837,0.568056688,0.277467412,0.283783784,0
1.37701E-3,30.549973725,0.572477892,0.275605214,0.283783784,0
1.38212E-3,30.826211718,0.573824127,0.273743017,0.283783784,0
1.38475E-3,31.103110897,0.574513808,0.271880819,0.283783784,0
1.39813E-3,31.381431548,0.57801257,0.270018622,0.283783784,0
1.40877E-3,31.522308369,0.5807744,0.269087523,0.283783784,0
1.4191E-3,31.80600896,0.583438356,0.267225326,0.297297297,0
1.42429E-3,32.090375285,0.584770188,0.265363128,0.297297297,0
1.42475E-3,32.375322791,0.584889423,0.263500931,0.297297297,0
1.42512E-3,32.517835167,0.584984345,0.262569832,0.297297297,0
1.43163E-3,32.803757703,0.586646279,0.260707635,0.297297297,0
1.45432E-3,33.093375636,0.592394841,0.258845438,0.297297297,0
1.45659E-3,33.384631603,0.592964977,0.25698324,0.297297297,0
1.45783E-3,33.530414617,0.593276642,0.256052142,0.297297297,0
1.46524E-3,33.822985853,0.595132363,0.254189944,0.297297297,0
1.47126E-3,34.116896326,0.596632528,0.252327747,0.297297297,0
1.47389E-3,34.264285321,0.597287547,0.251396648,0.297297297,0
1.48608E-3,34.560418871,0.600305904,0.249534451,0.297297297,0
1.49881E-3,34.859032552,0.603433068,0.247672253,0.297297297,0
1.50209E-3,35.009241264,0.604234283,0.246741155,0.310810811,0
1.50669E-3,35.310346092,0.605356426,0.244878957,0.310810811,0
1.50999E-3,35.612048991,0.606159433,0.24301676,0.310810811,0
1.51629E-3,35.763677794,0.607687359,0.242085661,0.310810811,0
1.52754E-3,36.06824075,0.610402873,0.240223464,0.310810811,0
1.53294E-3,36.374742774,0.611697409,0.238361266,0.310810811,0
1.53545E-3,36.528288082,0.612299789,0.237430168,0.310810811,0
1.54169E-3,36.836604633,0.613788234,0.23556797,0.310810811,0
1.54544E-3,37.145418965,0.614681081,0.233705773,0.310810811,0
1.54567E-3,37.299985627,0.614735678,0.232774674,0.310810811,0
1.55232E-3,37.609924629,0.61631507,0.230912477,0.310810811,0
1.56149E-3,37.766073785,0.618479674,0.229981378,0.310810811,0
1.56709E-3,38.079365626,0.619795645,0.228119181,0.310810811,0
1.57708E-3,38.39424276,0.622133263,0.226256983,0.310810811,0
1.57742E-3,38.551984539,0.622210897,0.225325885,0.310810811,0
1.58445E-3,38.868641093,0.623845907,0.223463687,0.310810811,0
1.58693E-3,39.027334201,0.624422254,0.222532588,0.310810811,0
1.59124E-3,39.345570543,0.625420666,0.220670391,0.324324324,0
1.59486E-3,39.505056282,0.626254832,0.219739292,0.324324324,0
1.61723E-3,39.828410658,0.631378884,0.217877095,0.324324324,0
1.63167E-3,40.154218022,0.634648771,0.216014898,0.324324324,0
1.63487E-3,40.317705166,0.63537054,0.215083799,0.324324324,0
1.6653E-3,40.650136534,0.642152463,0.213221601,0.324324324,0
1.66933E-3,40.817069064,0.643041225,0.212290503,0.324324324,0
1.69631E-3,41.156119451,0.648935111,0.210428305,0.324324324,0
1.70518E-3,41.326637259,0.650852081,0.209497207,0.324324324,0
1.70862E-3,41.668325218,0.651592985,0.207635009,0.337837838,0
1.71001E-3,41.839326112,0.651891378,0.206703911,0.337837838,0
1.71026E-3,42.010352485,0.651946108,0.205772812,0.337837838,0
1.72651E-3,42.354754692,0.655418415,0.203910615,0.337837838,0
1.74827E-3,42.52958169,0.660014216,0.202979516,0.351351351,0
1.75913E-3,42.880868798,0.662285552,0.201117318,0.351351351,0
